Container is store 10000 languages:
Cartoon: name = ExRQwvmycn  year = 1945  legacy = PUPPET, calculation = 194.5
Cartoon: name = VOouQG  year = 2020  legacy = PLASTICINE, calculation = 336.67
Fiction: name = TEYQny  year = 2020  director = xOvMcQp , quotient = 336.67
Fiction: name = SsACoX  year = 2020  director = Klfmvpy , quotient = 336.67
Fiction: name = oRzzto  year = 2020  director = nAErLI , quotient = 336.67
Documentary: name = TAGdpm  year = 2020  duration = 18 , calculation = 336.67
Documentary: name = YXvkPx  year = 2020  duration = 84 , calculation = 336.67
Cartoon: name = sNegcm  year = 2020  legacy = PLASTICINE, calculation = 336.67
Documentary: name = AETeeg  year = 2020  duration = 48 , calculation = 336.67
Cartoon: name = BwDrfA  year = 2020  legacy = PUPPET, calculation = 336.67
Fiction: name = oIysJE  year = 2020  director = ppaPWrw , quotient = 336.67
Fiction: name = NsejCH  year = 2020  director = KlXhY , quotient = 336.67
Documentary: name = PJHhrl  year = 2020  duration = 62 , calculation = 336.67
Cartoon: name = lusQl  year = 1945  legacy = PLASTICINE, calculation = 389.0
Cartoon: name = vcyVV  year = 1945  legacy = DRAW, calculation = 389.0
Cartoon: name = wYUjl  year = 1945  legacy = PUPPET, calculation = 389.0
Cartoon: name = Zzjcv  year = 1945  legacy = DRAW, calculation = 389.0
Fiction: name = qLRJC  year = 1945  director = wAAcfXHP , quotient = 389.0
Documentary: name = delFN  year = 1945  duration = 33 , calculation = 389.0
Cartoon: name = IeFBy  year = 1945  legacy = PUPPET, calculation = 389.0
Cartoon: name = PeUqw  year = 1945  legacy = PLASTICINE, calculation = 389.0
Fiction: name = ymipJ  year = 1945  director = qlbqBw , quotient = 389.0
Fiction: name = lwqVt  year = 1945  director = RreqgiMy , quotient = 389.0
Fiction: name = hgDvF  year = 1945  director = DZWgXLcR , quotient = 389.0
Fiction: name = FCnyV  year = 1945  director = YDYaMKWVX , quotient = 389.0
Fiction: name = leVJm  year = 1945  director = HiFGDxf , quotient = 389.0
Documentary: name = bxVkB  year = 1945  duration = 26 , calculation = 389.0
Documentary: name = GVJgD  year = 1945  duration = 59 , calculation = 389.0
Fiction: name = YkrQi  year = 1946  director = YVYnHfzOo , quotient = 389.2
Cartoon: name = GeoCi  year = 1946  legacy = PLASTICINE, calculation = 389.2
Fiction: name = gphca  year = 1946  director = hvcYgir , quotient = 389.2
Documentary: name = iZrsJ  year = 1946  duration = 77 , calculation = 389.2
Documentary: name = dAyqo  year = 1946  duration = 12 , calculation = 389.2
Fiction: name = AiLxI  year = 1946  director = EcVxty , quotient = 389.2
Documentary: name = puMOw  year = 1946  duration = 32 , calculation = 389.2
Cartoon: name = epcxL  year = 1946  legacy = PLASTICINE, calculation = 389.2
Fiction: name = cVdDP  year = 1946  director = OWxHQR , quotient = 389.2
Cartoon: name = ozEUY  year = 1946  legacy = PLASTICINE, calculation = 389.2
Cartoon: name = RgwkW  year = 1946  legacy = PLASTICINE, calculation = 389.2
Documentary: name = DtILW  year = 1946  duration = 75 , calculation = 389.2
Cartoon: name = bUQGA  year = 1946  legacy = DRAW, calculation = 389.2
Fiction: name = IUsAn  year = 1946  director = KSKFrLDNia , quotient = 389.2
Documentary: name = NOfYD  year = 1946  duration = 89 , calculation = 389.2
Documentary: name = QFFXv  year = 1946  duration = 22 , calculation = 389.2
Cartoon: name = oneab  year = 1946  legacy = PUPPET, calculation = 389.2
Cartoon: name = gAsPy  year = 1947  legacy = PUPPET, calculation = 389.4
Fiction: name = MKMAM  year = 1947  director = KkivBX , quotient = 389.4
Documentary: name = gWVec  year = 1947  duration = 5 , calculation = 389.4
Documentary: name = RoFop  year = 1947  duration = 92 , calculation = 389.4
Cartoon: name = HgqMK  year = 1947  legacy = DRAW, calculation = 389.4
Cartoon: name = SGSDH  year = 1947  legacy = DRAW, calculation = 389.4
Fiction: name = zECio  year = 1947  director = pMonNYez , quotient = 389.4
Fiction: name = kAWae  year = 1947  director = UeiHVviuXN , quotient = 389.4
Cartoon: name = KsWuK  year = 1947  legacy = PLASTICINE, calculation = 389.4
Documentary: name = bBHaN  year = 1947  duration = 52 , calculation = 389.4
Fiction: name = IJbpk  year = 1947  director = gbzstDz , quotient = 389.4
Fiction: name = FbnLM  year = 1947  director = qHCCEU , quotient = 389.4
Documentary: name = TXpzP  year = 1947  duration = 40 , calculation = 389.4
Fiction: name = zCjUv  year = 1947  director = lVsaLlw , quotient = 389.4
Cartoon: name = MWSVS  year = 1947  legacy = PUPPET, calculation = 389.4
Cartoon: name = FhJOU  year = 1947  legacy = PUPPET, calculation = 389.4
Cartoon: name = iijrd  year = 1948  legacy = PLASTICINE, calculation = 389.6
Documentary: name = haFPk  year = 1948  duration = 61 , calculation = 389.6
Fiction: name = UEtYr  year = 1948  director = YBsZt , quotient = 389.6
Fiction: name = Oyvvi  year = 1948  director = fwwrfJinV , quotient = 389.6
Fiction: name = dVVsh  year = 1948  director = faYuqqZbT , quotient = 389.6
Cartoon: name = CSbBw  year = 1948  legacy = PUPPET, calculation = 389.6
Documentary: name = IMVoe  year = 1948  duration = 42 , calculation = 389.6
Documentary: name = rhasU  year = 1948  duration = 12 , calculation = 389.6
Documentary: name = hftKe  year = 1948  duration = 97 , calculation = 389.6
Documentary: name = sBLVO  year = 1948  duration = 22 , calculation = 389.6
Fiction: name = DaoLg  year = 1948  director = MZfxXXNiL , quotient = 389.6
Cartoon: name = LgPVh  year = 1948  legacy = PUPPET, calculation = 389.6
Fiction: name = hgnxG  year = 1948  director = IzROBDaG , quotient = 389.6
Cartoon: name = XOThl  year = 1948  legacy = PUPPET, calculation = 389.6
Documentary: name = IiiSn  year = 1948  duration = 85 , calculation = 389.6
Cartoon: name = jlJmN  year = 1948  legacy = PUPPET, calculation = 389.6
Cartoon: name = bJXLD  year = 1949  legacy = PUPPET, calculation = 389.8
Documentary: name = foONv  year = 1949  duration = 42 , calculation = 389.8
Documentary: name = gKURa  year = 1949  duration = 51 , calculation = 389.8
Cartoon: name = yWQGx  year = 1949  legacy = PLASTICINE, calculation = 389.8
Cartoon: name = PZkRT  year = 1949  legacy = DRAW, calculation = 389.8
Cartoon: name = wfKLf  year = 1949  legacy = PUPPET, calculation = 389.8
Fiction: name = XslbO  year = 1949  director = wYfUbxZk , quotient = 389.8
Cartoon: name = Knwoj  year = 1949  legacy = PLASTICINE, calculation = 389.8
Fiction: name = ZxQam  year = 1949  director = XjGRZPtd , quotient = 389.8
Cartoon: name = Aigzv  year = 1949  legacy = PUPPET, calculation = 389.8
Documentary: name = zjVJc  year = 1949  duration = 15 , calculation = 389.8
Documentary: name = GHgXf  year = 1949  duration = 87 , calculation = 389.8
Documentary: name = qnCfr  year = 1949  duration = 67 , calculation = 389.8
Cartoon: name = TOjFh  year = 1949  legacy = PUPPET, calculation = 389.8
Documentary: name = VBOhu  year = 1949  duration = 96 , calculation = 389.8
Fiction: name = jdEFv  year = 1949  director = HaeAQUwp , quotient = 389.8
Fiction: name = OrFFn  year = 1949  director = wnedz , quotient = 389.8
Documentary: name = ZwYnV  year = 1949  duration = 35 , calculation = 389.8
Cartoon: name = pSGVj  year = 1949  legacy = DRAW, calculation = 389.8
Fiction: name = WYWko  year = 1949  director = rEmgKlA , quotient = 389.8
Fiction: name = BYUWO  year = 1949  director = KKtSPbJ , quotient = 389.8
Cartoon: name = UgcKM  year = 1949  legacy = PUPPET, calculation = 389.8
Documentary: name = oTryg  year = 1949  duration = 72 , calculation = 389.8
Cartoon: name = tZetx  year = 1949  legacy = PUPPET, calculation = 389.8
Fiction: name = NBDWk  year = 1949  director = tJNPRxJDn , quotient = 389.8
Documentary: name = jVmFS  year = 1950  duration = 36 , calculation = 390.0
Cartoon: name = uxZyI  year = 1950  legacy = DRAW, calculation = 390.0
Fiction: name = dDnfM  year = 1950  director = vGswS , quotient = 390.0
Documentary: name = spSUy  year = 1950  duration = 77 , calculation = 390.0
Fiction: name = stcvK  year = 1950  director = gkMUrghN , quotient = 390.0
Documentary: name = FPtUf  year = 1950  duration = 61 , calculation = 390.0
Documentary: name = NfIpI  year = 1950  duration = 64 , calculation = 390.0
Cartoon: name = AYKCN  year = 1950  legacy = PUPPET, calculation = 390.0
Documentary: name = gaCpC  year = 1950  duration = 23 , calculation = 390.0
Fiction: name = pPIQx  year = 1950  director = eoKIIG , quotient = 390.0
Cartoon: name = yHzKM  year = 1950  legacy = DRAW, calculation = 390.0
Fiction: name = ImIFQ  year = 1950  director = TrokY , quotient = 390.0
Cartoon: name = snUvU  year = 1950  legacy = PUPPET, calculation = 390.0
Fiction: name = QrUPS  year = 1950  director = BjypK , quotient = 390.0
Fiction: name = cDEZG  year = 1950  director = vZlXoJRYW , quotient = 390.0
Cartoon: name = JoQeJ  year = 1950  legacy = DRAW, calculation = 390.0
Fiction: name = jdbVe  year = 1950  director = SPFKbLrHO , quotient = 390.0
Documentary: name = yWQhv  year = 1950  duration = 26 , calculation = 390.0
Fiction: name = BCEgH  year = 1950  director = nQnJjNC , quotient = 390.0
Fiction: name = nkMTD  year = 1950  director = ojWzT , quotient = 390.0
Fiction: name = wHxBF  year = 1950  director = pxbEH , quotient = 390.0
Documentary: name = OAtRN  year = 1950  duration = 79 , calculation = 390.0
Fiction: name = lqvoN  year = 1951  director = DJTRESVV , quotient = 390.2
Documentary: name = ODZrY  year = 1951  duration = 78 , calculation = 390.2
Fiction: name = uvBWY  year = 1951  director = EgCtOI , quotient = 390.2
Documentary: name = PXqtA  year = 1951  duration = 25 , calculation = 390.2
Documentary: name = DeyUo  year = 1951  duration = 35 , calculation = 390.2
Fiction: name = LEjdx  year = 1951  director = CZwAjq , quotient = 390.2
Cartoon: name = hHqoR  year = 1951  legacy = PLASTICINE, calculation = 390.2
Fiction: name = LaYtn  year = 1951  director = HfAJDKJMEf , quotient = 390.2
Documentary: name = QdvmM  year = 1951  duration = 82 , calculation = 390.2
Documentary: name = gpJkj  year = 1951  duration = 65 , calculation = 390.2
Cartoon: name = nDmuZ  year = 1951  legacy = PUPPET, calculation = 390.2
Fiction: name = txoPG  year = 1951  director = ZxVwthfCYW , quotient = 390.2
Cartoon: name = aNjvC  year = 1951  legacy = PUPPET, calculation = 390.2
Cartoon: name = zwQAe  year = 1951  legacy = DRAW, calculation = 390.2
Cartoon: name = CCTbx  year = 1951  legacy = PUPPET, calculation = 390.2
Fiction: name = RgCep  year = 1951  director = mFNfl , quotient = 390.2
Fiction: name = kTech  year = 1951  director = gycDvQsD , quotient = 390.2
Documentary: name = rIeEO  year = 1951  duration = 6 , calculation = 390.2
Documentary: name = BKFLe  year = 1951  duration = 71 , calculation = 390.2
Cartoon: name = vVulD  year = 1951  legacy = PLASTICINE, calculation = 390.2
Documentary: name = buUOj  year = 1951  duration = 93 , calculation = 390.2
Documentary: name = SuPDi  year = 1951  duration = 9 , calculation = 390.2
Cartoon: name = nsbVM  year = 1951  legacy = PLASTICINE, calculation = 390.2
Cartoon: name = ikWuY  year = 1952  legacy = PUPPET, calculation = 390.4
Documentary: name = xpKwR  year = 1952  duration = 86 , calculation = 390.4
Fiction: name = WrGTQ  year = 1952  director = VHBTctSwyr , quotient = 390.4
Cartoon: name = EplwZ  year = 1952  legacy = DRAW, calculation = 390.4
Documentary: name = YUZyC  year = 1952  duration = 99 , calculation = 390.4
Cartoon: name = gQzCy  year = 1952  legacy = PUPPET, calculation = 390.4
Cartoon: name = svNpH  year = 1952  legacy = DRAW, calculation = 390.4
Cartoon: name = OfWQy  year = 1952  legacy = PLASTICINE, calculation = 390.4
Documentary: name = PCiDM  year = 1952  duration = 69 , calculation = 390.4
Fiction: name = bqoWE  year = 1952  director = OpsIm , quotient = 390.4
Cartoon: name = VmmgQ  year = 1952  legacy = PLASTICINE, calculation = 390.4
Fiction: name = dyqFf  year = 1952  director = pfDBjaox , quotient = 390.4
Cartoon: name = xouNn  year = 1952  legacy = DRAW, calculation = 390.4
Documentary: name = lqdYA  year = 1952  duration = 65 , calculation = 390.4
Cartoon: name = bLtbS  year = 1952  legacy = PUPPET, calculation = 390.4
Documentary: name = QYDba  year = 1952  duration = 28 , calculation = 390.4
Fiction: name = oqSwK  year = 1952  director = aLGazhZF , quotient = 390.4
Documentary: name = TgHXR  year = 1952  duration = 75 , calculation = 390.4
Cartoon: name = Kbmcj  year = 1952  legacy = DRAW, calculation = 390.4
Fiction: name = PzfiU  year = 1952  director = Dkhyb , quotient = 390.4
Fiction: name = WDbnJ  year = 1952  director = moUaft , quotient = 390.4
Documentary: name = mMUfs  year = 1952  duration = 38 , calculation = 390.4
Cartoon: name = bGfqc  year = 1952  legacy = PLASTICINE, calculation = 390.4
Cartoon: name = pbgEB  year = 1952  legacy = PUPPET, calculation = 390.4
Documentary: name = BZNDA  year = 1953  duration = 64 , calculation = 390.6
Cartoon: name = TvAVA  year = 1953  legacy = PUPPET, calculation = 390.6
Cartoon: name = wxEnH  year = 1953  legacy = DRAW, calculation = 390.6
Cartoon: name = lyvPD  year = 1953  legacy = PLASTICINE, calculation = 390.6
Cartoon: name = KeJNm  year = 1953  legacy = DRAW, calculation = 390.6
Fiction: name = fBIzP  year = 1953  director = WfoGI , quotient = 390.6
Fiction: name = vdQkZ  year = 1953  director = hskuFdcz , quotient = 390.6
Fiction: name = obRCv  year = 1953  director = bFkGvdXh , quotient = 390.6
Fiction: name = vofcg  year = 1953  director = nBclVkBt , quotient = 390.6
Documentary: name = nMRqE  year = 1953  duration = 88 , calculation = 390.6
Cartoon: name = ihvog  year = 1953  legacy = PUPPET, calculation = 390.6
Fiction: name = TnTkw  year = 1953  director = tJYgYiM , quotient = 390.6
Documentary: name = aVAWs  year = 1953  duration = 40 , calculation = 390.6
Fiction: name = axSHp  year = 1953  director = kjnUJdPNN , quotient = 390.6
Fiction: name = xxNKd  year = 1953  director = pRQOo , quotient = 390.6
Documentary: name = mhYNu  year = 1953  duration = 54 , calculation = 390.6
Cartoon: name = ndaqn  year = 1953  legacy = DRAW, calculation = 390.6
Cartoon: name = AcMqK  year = 1953  legacy = DRAW, calculation = 390.6
Fiction: name = CNbLn  year = 1953  director = lJZXrPCOaN , quotient = 390.6
Documentary: name = Ijnaf  year = 1953  duration = 92 , calculation = 390.6
Cartoon: name = QlrYy  year = 1953  legacy = PLASTICINE, calculation = 390.6
Documentary: name = GOZtb  year = 1954  duration = 89 , calculation = 390.8
Documentary: name = dafjw  year = 1954  duration = 22 , calculation = 390.8
Fiction: name = ADkNF  year = 1954  director = zcaFZ , quotient = 390.8
Documentary: name = EjGfR  year = 1954  duration = 23 , calculation = 390.8
Fiction: name = IQGWo  year = 1954  director = XYApjo , quotient = 390.8
Cartoon: name = yHuqu  year = 1954  legacy = PUPPET, calculation = 390.8
Documentary: name = zGPfQ  year = 1954  duration = 54 , calculation = 390.8
Fiction: name = AbZXM  year = 1954  director = teOMeBsKXO , quotient = 390.8
Fiction: name = sHmoE  year = 1954  director = KazJdW , quotient = 390.8
Cartoon: name = xVnZT  year = 1954  legacy = PUPPET, calculation = 390.8
Documentary: name = PMoyw  year = 1954  duration = 28 , calculation = 390.8
Documentary: name = zsFQj  year = 1954  duration = 60 , calculation = 390.8
Fiction: name = OqskD  year = 1954  director = zQnrIrZyH , quotient = 390.8
Documentary: name = nJlry  year = 1954  duration = 83 , calculation = 390.8
Fiction: name = yHudm  year = 1954  director = SLsDgtiS , quotient = 390.8
Cartoon: name = MQBOO  year = 1954  legacy = DRAW, calculation = 390.8
Fiction: name = gdGXT  year = 1954  director = tbCLWuOxZH , quotient = 390.8
Documentary: name = aDlUR  year = 1954  duration = 52 , calculation = 390.8
Fiction: name = vOQmW  year = 1955  director = OJoVPyf , quotient = 391.0
Cartoon: name = velcT  year = 1955  legacy = PUPPET, calculation = 391.0
Cartoon: name = wSEjB  year = 1955  legacy = PLASTICINE, calculation = 391.0
Cartoon: name = nLEwa  year = 1955  legacy = DRAW, calculation = 391.0
Fiction: name = YjaLf  year = 1955  director = faiQWNDvCa , quotient = 391.0
Cartoon: name = JckQr  year = 1955  legacy = PUPPET, calculation = 391.0
Cartoon: name = RoRwR  year = 1955  legacy = DRAW, calculation = 391.0
Documentary: name = yoPjJ  year = 1955  duration = 6 , calculation = 391.0
Fiction: name = GPCHa  year = 1955  director = avgqHM , quotient = 391.0
Cartoon: name = sZTpJ  year = 1955  legacy = PUPPET, calculation = 391.0
Fiction: name = PBWJH  year = 1955  director = XluKXKME , quotient = 391.0
Fiction: name = yoGvV  year = 1955  director = PjPhQmcol , quotient = 391.0
Documentary: name = BmGzY  year = 1955  duration = 28 , calculation = 391.0
